"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2025-01-19",36,42466,44010,38737,628,6606,0,17194,0,1,976,996,991,1,-451,-492,999,1397,0,695,0
"2025-01-19",37,41670,43230,38156,626,6606,0,17194,0,5,986,996,991,1,-451,-504,999,1397,0,695,0
"2025-01-19",38,40535,42120,37186,624,6606,0,17194,0,9,1057,996,991,1,-451,-525,997,1397,0,695,0
"2025-01-19",39,39628,41214,36364,626,6606,0,17194,0,9,1158,996,991,0,-451,-526,564,1397,0,695,0
"2025-01-19",40,38662,40251,35531,628,6606,0,17194,0,8,1013,994,984,1,-451,-530,542,1397,0,686,0
"2025-01-19",41,37458,39050,34357,648,6606,0,17194,0,14,1111,861,736,1,-451,-527,71,1397,0,322,0
"2025-01-19",42,36295,37887,33275,667,6606,0,17194,0,11,1028,801,701,1,-451,-530,50,1397,0,289,0
"2025-01-19",43,34098,36189,31144,679,6606,0,17194,0,9,1251,-376,27,0,-414,-509,-183,1397,0,20,0
"2025-01-19",44,33012,35307,30195,691,6606,0,17194,0,9,1251,-515,-40,0,-440,-498,-193,1398,0,0,0
"2025-01-19",45,31329,34787,28675,702,6606,0,17194,0,68,1466,-792,-767,0,-335,-363,-489,1398,0,-44,0
"2025-01-19",46,30010,33534,27630,713,6606,0,17194,0,77,1489,-802,-810,1,-357,-324,-500,1398,0,-54,0
"2025-01-19",47,28111,31780,25919,709,6606,0,17194,0,720,1257,-617,-570,0,-351,-306,-334,1399,0,-171,0
"2025-01-19",48,27258,30919,25096,704,6606,0,17194,0,708,1349,-600,-552,0,-322,-371,-328,1399,0,-180,0
"2025-01-20",1,27342,30886,25225,709,6606,0,18720,0,810,1570,-335,-489,1,-313,-507,-310,1399,0,-180,0
"2025-01-20",2,27695,31249,25606,713,6606,0,18720,0,897,1668,-319,-479,1,-302,-468,-310,1398,0,-179,0
"2025-01-20",3,27501,30882,25436,705,6606,0,18720,0,890,1682,-235,-263,0,-310,-526,-397,1398,0,-160,0
"2025-01-20",4,26956,30330,24910,696,6606,0,18720,0,881,1634,-230,-249,1,-322,-531,-400,1398,0,-161,0
"2025-01-20",5,26473,29926,24445,682,6606,0,18720,0,875,1538,-189,-244,1,-322,-531,-390,1398,0,-302,0
"2025-01-20",6,26082,29542,24109,668,6606,0,18720,0,869,1402,-190,-248,1,-322,-531,-391,1398,0,-309,0
"2025-01-20",7,25613,29583,23661,670,6606,0,18720,0,861,1409,-338,-429,1,-322,-531,-727,1398,0,-162,0
"2025-01-20",8,25454,29467,23556,671,6606,0,18720,0,861,1282,-349,-452,1,-322,-531,-740,1398,0,-158,0
"2025-01-20",9,25010,29848,23053,657,6606,0,18720,0,862,1317,-606,-853,1,-322,-488,-727,1399,0,-380,0
"2025-01-20",10,25052,29816,23058,643,6606,0,18720,0,861,1130,-630,-881,1,-322,-341,-726,1398,0,-403,0
"2025-01-20",11,25653,30783,23506,622,6606,0,18720,0,395,1355,-1014,-923,0,-322,-189,-1011,1398,0,-676,0
"2025-01-20",12,26697,31431,24434,601,6606,0,18720,0,76,1465,-1039,-917,0,-322,-62,-1023,1372,0,-695,0
"2025-01-20",13,29553,33758,26936,559,6606,0,18720,0,21,1720,-926,-588,0,-288,-123,-964,1045,0,-695,0
"2025-01-20",14,32348,36276,29590,517,6606,0,18720,0,14,1743,-899,-546,1,-198,-24,-952,992,0,-695,0
"2025-01-20",15,35279,37182,32272,522,6606,0,18720,0,10,1670,1,165,1,-282,0,-316,845,0,-695,0
"2025-01-20",16,36991,38894,33778,526,6606,0,18720,0,12,1690,48,227,1,-326,0,-283,856,0,-682,0
"2025-01-20",17,39363,40771,36052,536,6606,10,18720,0,11,1488,878,661,0,-437,-90,-54,1229,0,-216,0
"2025-01-20",18,39712,41169,36405,545,6606,149,18720,0,11,1481,938,694,1,-437,-204,-37,1284,0,-168,0
"2025-01-20",19,41149,42566,37694,539,6606,456,18720,0,13,1153,913,789,1,-451,-353,553,1385,0,436,0
"2025-01-20",20,41287,42787,37655,533,6606,776,18720,0,13,1038,914,795,0,-451,-436,581,1397,0,480,0
"2025-01-20",21,40867,42418,37260,522,6606,1067,18720,0,12,914,992,761,1,-452,-487,263,1397,0,568,0
"2025-01-20",22,40759,42354,37213,510,6606,1235,18720,0,12,897,997,764,1,-452,-531,264,1397,0,577,0
"2025-01-20",23,41071,42664,37611,492,6606,1475,18720,0,11,535,1005,977,1,-451,-531,979,1397,0,690,0
"2025-01-20",24,40761,42359,37371,473,6606,1586,18720,0,16,652,1006,987,1,-451,-531,1019,1397,0,698,0
"2025-01-20",25,40638,42183,37182,463,6606,1695,18720,0,13,642,982,832,1,-452,-480,924,1397,0,698,0
"2025-01-20",26,40552,42074,37133,452,6606,1744,18720,0,13,788,981,825,0,-451,-458,900,1397,0,687,0
"2025-01-20",27,40313,41762,36917,448,6606,1705,18720,0,9,973,983,981,0,-422,-418,78,1397,0,265,0
"2025-01-20",28,40026,41457,36659,444,6606,1630,18720,0,10,1046,981,990,1,-451,-370,27,1397,0,215,0
"2025-01-20",29,39657,41596,36202,454,6606,1399,18720,0,8,724,837,941,1,-451,-350,87,1397,0,-530,0
"2025-01-20",30,39655,41642,36205,463,6606,1168,18720,0,5,736,828,939,1,-451,-352,86,1397,0,-579,0
"2025-01-20",31,39785,41915,36280,467,6606,698,18720,0,1,724,775,974,1,-433,-214,-346,1397,0,-536,0
"2025-01-20",32,40339,42244,36783,471,6606,265,18720,0,1,838,769,972,0,-304,-101,-365,1397,0,-534,0
"2025-01-20",33,41343,43024,37572,522,6606,39,18720,0,0,1297,602,816,1,-158,-75,-271,1397,0,-577,0
"2025-01-20",34,42041,43512,38128,572,6606,0,18720,0,0,1433,588,798,1,-38,25,-268,1397,0,-565,0
"2025-01-20",35,42764,43952,38815,610,6606,0,18720,0,0,1445,332,522,1,-145,-51,-381,1397,0,22,0
"2025-01-20",36,42818,44083,38952,647,6606,0,18720,0,0,1326,316,514,1,-252,-9,-375,1397,0,76,0
"2025-01-20",37,43592,44393,39724,662,6606,0,18720,0,0,1338,160,899,1,-199,-2,267,1397,0,580,0
"2025-01-20",38,42923,43907,39129,676,6606,0,18720,0,0,1142,158,926,0,-280,-104,300,1397,0,615,0
"2025-01-20",39,41704,42982,38196,675,6606,0,18720,0,1,742,571,923,0,-421,-256,537,1397,0,618,0
"2025-01-20",40,40824,42290,37436,673,6606,0,18720,0,8,630,593,923,0,-451,-407,545,1397,0,620,0
"2025-01-20",41,39842,41390,36547,706,6606,0,18720,0,6,551,601,926,1,-451,-491,159,1397,0,676,0
"2025-01-20",42,38348,39937,35003,738,6606,0,18720,0,8,350,599,911,1,-451,-530,137,1397,0,680,0
"2025-01-20",43,36158,38179,32977,729,6606,0,18720,0,5,397,378,407,0,-451,-531,-434,1397,0,639,0
"2025-01-20",44,34730,36793,31747,720,6606,0,18720,0,56,315,358,359,0,-439,-506,-462,1398,0,632,0
"2025-01-20",45,32261,35043,29383,739,6606,0,18720,0,688,460,-102,-154,1,-345,-376,-517,1397,0,472,0
"2025-01-20",46,30788,33848,28024,757,6606,0,18720,0,719,381,-161,-205,1,-432,-420,-523,1398,0,460,0
"2025-01-20",47,28694,33496,26063,768,6606,0,18720,0,855,294,-726,-798,1,-439,-383,-1001,1397,0,427,0
"2025-01-20",48,27959,32815,25348,779,6606,0,18720,0,937,427,-757,-830,1,-337,-372,-1023,1397,0,419,0
"2025-01-21",1,27894,32641,25305,788,6606,0,18720,0,1209,375,-574,-526,0,-327,-488,-1023,1397,0,238,0
"2025-01-21",2,28292,32928,25742,797,6606,0,18720,0,1210,493,-561,-505,0,-327,-410,-1023,1397,0,226,0
"2025-01-21",3,28059,32634,25610,774,6606,0,18720,0,1211,298,-488,-469,0,-327,-506,-974,1397,0,247,0
"2025-01-21",4,27734,32309,25280,751,6606,0,18720,0,1197,309,-484,-464,1,-327,-531,-972,1397,0,246,0
"2025-01-21",5,26997,31362,24582,754,6606,0,18720,0,1195,326,-432,-375,0,-327,-531,-905,1398,0,19,0
"2025-01-21",6,26620,30970,24157,756,6606,0,18720,0,1185,472,-434,-369,1,-327,-531,-903,1398,0,-1,0
"2025-01-21",7,26373,30987,23974,825,6606,0,18720,0,1052,492,-707,-380,1,-328,-531,-866,1397,0,-150,0
"2025-01-21",8,25837,30630,23542,893,6606,0,18720,0,1182,276,-725,-393,1,-327,-531,-865,1397,0,-170,0
"2025-01-21",9,25361,31159,23122,890,6606,0,18720,0,1174,222,-892,-802,0,-327,-527,-1003,1398,0,-472,-1
"2025-01-21",10,25626,31376,23395,886,6606,0,18720,0,1158,196,-904,-835,1,-327,-423,-1008,1396,0,-495,0
"2025-01-21",11,26194,32080,23895,896,6606,0,18720,0,1163,202,-1039,-1014,0,-322,-272,-867,1383,0,-609,0
"2025-01-21",12,27193,32947,24782,905,6606,0,18720,0,1158,300,-1046,-1027,0,-327,-119,-862,1353,0,-615,0
"2025-01-21",13,29889,35579,27076,910,6606,0,18720,0,1148,807,-1046,-1027,0,-327,-6,-1017,980,0,-519,0
"2025-01-21",14,32532,37465,29449,915,6606,0,18720,0,462,973,-1031,-1020,1,-275,-13,-1018,919,0,-514,0
"2025-01-21",15,35566,38924,32224,944,6606,0,18720,0,15,903,-353,-776,1,-369,-140,-525,734,0,-580,0
"2025-01-21",16,37475,40825,33831,972,6606,0,18720,0,10,1242,-315,-756,1,-320,-285,-494,728,0,-570,0
"2025-01-21",17,38469,41116,34828,929,6606,24,18720,0,15,1209,-475,-661,0,-423,-436,142,943,0,-37,0
"2025-01-21",18,39118,41792,35658,885,6606,225,18720,0,13,1409,-479,-635,1,-452,-495,175,998,0,12,0
"2025-01-21",19,40240,42005,36798,832,6606,581,18720,0,17,1025,-194,44,1,-451,-503,88,1353,0,492,0
"2025-01-21",20,40037,41741,36536,779,6606,1188,18720,0,13,565,-171,103,1,-451,-469,85,1397,0,529,0
"2025-01-21",21,39783,41376,36309,728,6606,1832,18720,0,12,134,128,535,0,-451,-530,104,1397,0,677,0
"2025-01-21",22,39601,41197,36230,677,6606,2273,18720,0,13,134,175,572,1,-452,-531,107,1397,0,688,0
"2025-01-21",23,39758,41286,36322,663,6606,2625,18720,0,13,101,691,823,0,-384,-531,462,1397,0,694,0
"2025-01-21",24,39182,40685,35831,649,6606,2764,18720,0,13,221,719,841,0,-359,-531,476,1397,0,695,0
"2025-01-21",25,39075,40506,35677,632,6606,2672,18720,0,9,250,431,850,1,-313,-509,315,1397,0,695,0
"2025-01-21",26,38797,40225,35418,615,6606,2679,18720,0,9,381,429,854,1,-290,-529,309,1397,0,695,0
"2025-01-21",27,38806,40119,35484,591,6606,2616,18720,0,7,432,952,969,0,-267,-439,84,1397,0,682,0
"2025-01-21",28,38709,40035,35344,567,6606,2081,18720,0,9,227,985,977,0,-313,-404,77,1397,0,673,0
"2025-01-21",29,38736,39979,35430,542,6606,1530,18720,0,8,411,1008,991,0,-372,-263,397,1397,0,401,0
"2025-01-21",30,38525,39740,35257,517,6606,908,18720,0,10,443,1009,992,0,-365,-240,412,1368,0,380,0
"2025-01-21",31,39172,40459,35649,530,6606,483,18720,0,8,491,999,992,1,-447,-232,821,995,0,286,0
"2025-01-21",32,40047,41330,36383,543,6606,193,18720,0,8,661,996,992,0,-355,-320,837,977,0,274,0
"2025-01-21",33,41302,42572,37518,561,6606,22,18720,0,3,1021,997,992,0,-328,-339,713,1351,0,75,0
"2025-01-21",34,42581,43705,38736,578,6606,0,18720,0,0,1029,996,992,1,-335,-189,708,1397,0,63,0
"2025-01-21",35,43273,44445,39358,589,6606,0,18720,0,0,769,996,992,1,-428,-144,789,1397,0,176,0
"2025-01-21",36,43328,44628,39504,600,6606,0,18720,0,0,680,996,992,1,-452,-248,791,1397,0,194,0
"2025-01-21",37,43128,44320,39379,602,6606,0,18720,0,0,448,997,992,1,-452,-140,524,1397,0,547,0
"2025-01-21",38,42669,43934,38919,604,6606,0,18720,0,0,496,997,992,0,-452,-213,517,1397,0,568,0
"2025-01-21",39,41978,43343,38402,599,6606,0,18720,0,2,431,996,992,0,-452,-311,979,1397,0,422,0
"2025-01-21",40,40485,41993,37052,594,6606,0,18720,0,5,284,996,992,0,-452,-451,998,1397,0,409,0
"2025-01-21",41,38713,40204,35385,528,6606,0,18720,0,5,79,997,992,1,-452,-434,616,1397,0,346,0
"2025-01-21",42,37908,39470,34677,461,6606,0,18720,0,8,220,994,990,1,-452,-502,601,1397,0,341,0
"2025-01-21",43,36609,38342,33439,429,6606,0,18720,0,271,203,904,927,1,-452,-410,545,1397,0,341,0
"2025-01-21",44,35050,36938,32091,396,6606,0,18720,0,355,42,892,906,1,-452,-481,532,1397,0,339,0
"2025-01-21",45,33107,35044,30271,356,6606,0,18720,0,355,160,607,291,1,-423,-409,-150,1397,0,235,0
"2025-01-21",46,31175,33727,28588,316,6606,0,18720,0,808,-289,591,260,1,-452,-505,-187,1397,0,234,0
"2025-01-21",47,29386,32589,27036,290,6606,0,18720,0,1204,-699,561,660,1,-452,-531,-416,1397,0,496,0
"2025-01-21",48,28271,31480,26035,264,6606,0,18720,0,1201,-828,566,694,1,-452,-531,-425,1397,0,515,0
"2025-01-22",1,28307,31779,26068,239,6606,0,18720,0,1183,-893,968,939,1,-452,-530,-707,1397,0,542,0
"2025-01-22",2,28846,32271,26554,214,6606,0,18720,0,1125,-589,990,957,0,-452,-530,-718,1397,0,546,0
"2025-01-22",3,28680,32014,26384,202,6606,0,18720,0,1178,-529,997,984,1,-452,-530,-574,1398,0,599,0
"2025-01-22",4,28210,31526,25967,189,6606,0,18720,0,1171,-657,998,986,0,-452,-531,-562,1398,0,601,0
"2025-01-22",5,27768,30520,25681,171,6606,0,18720,0,1170,-854,992,991,0,-452,-530,24,1397,0,512,0
"2025-01-22",6,27356,30095,25297,153,6606,0,18720,0,1157,-876,992,991,0,-452,-530,53,1397,0,501,0
"2025-01-22",7,26834,29574,24765,143,6606,0,18720,0,1158,-867,992,991,1,-452,-530,89,1397,0,418,0
"2025-01-22",8,26366,29095,24303,132,6606,0,18720,0,1146,-876,992,991,1,-452,-531,59,1398,0,401,0
"2025-01-22",9,25899,29550,23845,132,6606,0,18720,0,1142,-850,994,991,0,-452,-531,-926,1397,0,22,0
